period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
10/1/2013,10/31/2013,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,199900,0,0.249375,219900,0.034823529,0.222345748,110.1591187,0.018776531,0.233636224,116.9194473,0.026354495,0.189139555,5126,-0.025289979,-0.136455526,4413,0.008685714,-0.137580614,8378,0.126529515,0.067805251,20969,0.117690955,0.142724796,4.1,0.5,1,42,3,4,0.980794248,-0.002829129,-0.016719083,0.182598517,-0.024284921,-0.1363031,0.317420955,0.035239834,0.080309238,0.269431226,-0.02748306,-0.126113038,"Phoenix, AZ",38060,9/24/2023 14:28
5/1/2020,5/31/2020,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,All Residential,-1,299890,-0.000366667,-0.006657834,330000,0.047619048,0.041009464,139.1212196,-0.000949246,0.014981731,146.7358965,0.018198104,0.054285101,5125,0.045065253,-0.27857545,5924,0.357781343,-0.033132039,8305,0.339732215,-0.086057005,16503,0.030149813,-0.170786856,3.2,-0.1,0.4,41,4,4,0.981258664,-0.00126064,-0.000701555,0.178146341,-0.021486611,-0.009353659,0.231897231,0.027902225,-0.075408568,0.295746117,0.038125214,0.019101756,"Dallas, TX",19124,9/24/2023 14:28
1/1/2016,1/31/2016,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,214000,-0.02283105,0.091836735,243900,0.077106518,0.072087912,122.8970253,-0.013301639,0.079856606,135.0088494,0.034583943,0.072052194,5124,-0.221867882,0.099099099,4615,0.044117647,0.082063306,9619,0.746051915,0.041693741,24329,0.110051558,-0.044310013,4.7,1.4,-0.8,56,5,-11,0.974305937,-0.002587682,0.003973122,0.129391101,-0.015483615,0.027288999,0.250154137,0.079920985,-0.005806895,0.31787649,0.121496399,0.01752479,"Phoenix, AZ",38060,9/24/2023 14:28
8/1/2012,8/31/2012,30,metro,-2,14454,f,"Boston, MA metro area",,,MA,All Residential,-1,355000,-0.016620499,0.014285714,328650,-0.018662287,0.004278075,207.8771981,-0.008931412,-0.003783396,197.8476821,-0.010380967,0.015023071,5118,0.082258406,0.258112094,2673,-0.054809052,0.183266932,4192,-0.030078667,-0.033656063,20422,-0.099876587,-0.164231635,4,-0.8,-2,102,7,-4,0.972441849,-7.96E-06,0.009242226,0.170965221,-0.012371637,0.05764172,0.174713544,0.009912768,-0.034781033,0.056864946,0.011603277,0.001088053,"Boston, MA",14454,9/24/2023 14:28
1/1/2020,1/31/2020,30,metro,-2,16984,f,"Chicago, IL metro area",,,IL,All Residential,-1,234000,-0.025,0.04,279900,0.220937841,0.040520446,142.6320842,-0.022280068,0.01383784,162.5,0.125644654,0.02557006,5116,-0.257259001,0.10903967,4398,0.053918045,0.086194122,8307,0.880262562,0.078411009,23066,-0.007059836,-0.003068678,4.5,1.1,-0.5,65,10,3,0.964869851,-0.002546499,-0.000291565,0.158326818,-0.001516388,-0.003173291,0.191147143,0.039791138,0.007761224,0.383128695,0.145170391,-0.00313952,"Chicago, IL",16984,9/24/2023 14:28
7/1/2019,7/31/2019,30,metro,-2,40140,f,"Riverside, CA metro area",,,CA,Single Family Residential,6,385000,0,0.026666667,389999,-0.021808705,0.029021108,204.1785375,0.002130335,0.008374342,208.8607595,-0.005236156,0.027704839,5115,0.05638166,0.073677582,4065,0.027033855,0.04606279,5846,-0.00255929,0.010894,16176,-0.013478075,-0.000617818,3.2,-0.2,-0.2,53,2,4,0.988450704,0.000345123,-0.001095034,0.331964809,0.01267526,-0.005986492,0.214391691,0.020453776,-0.015498337,0.225584256,-0.006351065,0.006593005,"Riverside, CA",40140,9/24/2023 14:28
8/1/2022,8/31/2022,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,845000,-0.018012783,0.024242424,847888.5,-0.005927118,0.074636882,572.3204995,-0.015446763,0.066473985,558.4062783,-0.024863093,0.071365214,5112,0.030022164,-0.274172938,5441,0.052214272,-0.234201267,6517,-0.094232106,-0.190132969,15406,-0.005487057,0.082718392,3,-0.1,1,38,4,6,1.004219399,-0.015281713,-0.028077727,0.466549296,-0.102662874,-0.167697474,0.263533688,0.005771116,0.108709034,0.179195001,-0.024634046,-0.128897891,"Los Angeles, CA",31084,9/24/2023 14:28
12/1/2020,12/31/2020,30,metro,-2,19740,f,"Denver, CO metro area",,,CO,All Residential,-1,452000,-0.017177647,0.094430993,449900,0.022732439,0.059485682,219.4940476,0.007457914,0.117538265,224.9041426,0.010178689,0.114527864,5112,-0.014269186,0.162875341,3202,-0.26458429,0.10261708,2903,-0.17080834,0.263822377,2983,-0.221555324,-0.458718926,0.6,-0.1,-0.7,11,2,-23,1.004109213,-0.00039295,0.016062018,0.435837246,0.002169679,0.231560631,0.220248072,-0.095513932,-0.006208106,0.613054341,-0.002471612,0.230478583,"Denver, CO",19740,9/24/2023 14:28
9/1/2021,9/30/2021,30,metro,-2,40140,f,"Riverside, CA metro area",,,CA,Single Family Residential,6,520000,0,0.168539326,528000,0.015384615,0.175946548,288.2543103,0.012870068,0.254976085,287.8535774,0.01384273,0.206217334,5112,-0.008726003,-0.083870968,5093,-0.027682321,0.032434624,5861,-0.040752864,-0.014129521,8972,0.020241073,-0.060916893,1.8,0.1,0.1,28,2,-10,1.02028289,-0.006280151,0.016542444,0.631651017,-0.030943514,0.136310515,0.187806509,0.009389407,0.072043478,0.369526801,-0.021462126,-0.007120269,"Riverside, CA",40140,9/24/2023 14:28
4/1/2019,4/30/2019,30,metro,-2,35614,f,"New York, NY metro area",,,NY,All Residential,-1,554000,0.055790123,0.045283019,643250,0.005078125,0.005078125,320.8333333,0.046212302,0.067326733,345.5766193,-0.012638231,0.006533843,5111,0.058397184,0.003731343,4220,0.193776521,0.01029447,11222,0.130452302,0.020645748,39138,0.077647448,0.055245491,7.7,0.2,0.4,104,-5,9,0.972810758,0.003254879,-0.003500255,0.148307572,0.015982039,-0.0366885,0.172160049,4.15E-05,-0.004873573,0.184123223,-0.028889507,-0.006683576,"New York, NY",35614,9/24/2023 14:28
9/1/2021,9/30/2021,30,metro,-2,14454,f,"Boston, MA metro area",,,MA,All Residential,-1,605000,-0.032,0.080357143,625000,0.079447323,0.07777203,342.6017875,-0.029593843,0.121242214,360.4166667,0.08928756,0.08406196,5111,-0.101441632,-0.021818182,4655,-0.082577848,-0.087970219,6581,0.323878495,-0.043181157,7893,0.203935326,-0.166965699,1.5,0.3,-0.3,20,1,0,1.028052844,-0.007511682,0.017558816,0.598904324,-0.038753904,0.083689013,0.226529837,0.003375474,-0.014736654,0.358968851,0.021759548,0.031774493,"Boston, MA",14454,9/24/2023 14:28
7/1/2022,7/31/2022,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,All Residential,-1,385000,-0.017832088,0.241935484,394900,-0.010932589,0.198500736,232.9916123,-0.002291646,0.259711054,230.8527974,-0.009049574,0.203052121,5111,-0.175645161,-0.232006011,5394,-0.041237113,-0.172826254,7710,-0.097823543,0.006002088,11265,0.210509349,0.784413116,2.2,0.7,1.3,10,2,3,0.996382069,-0.012381568,-0.009090146,0.376442966,-0.096298969,-0.072993548,0.47900577,0.074857908,0.192771016,0.497960697,-0.12308445,-0.195491227,"Tampa, FL",45300,9/24/2023 14:28
1/1/2018,1/31/2018,30,metro,-2,12060,f,"Atlanta, GA metro area",,,GA,Single Family Residential,6,218495,-0.043785558,0.092475,250000,0.078050884,0.065870816,98.58969945,-0.016767592,0.079438426,107.3063827,0.037230015,0.086226004,5110,-0.298269706,0.034622393,5459,0.180069174,0.198200176,8341,0.469261934,-0.047722343,23382,-0.059982311,-0.183475346,4.6,1.2,-1.2,51,4,-16,0.975440935,-0.001463054,0.003999242,0.181604697,-0.009139604,0.018818708,0.169532119,0.042130012,0.007428473,0.380472614,0.085833617,0.066161815,"Atlanta, GA",12060,9/24/2023 14:28
12/1/2014,12/31/2014,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,All Residential,-1,150000,0.008064516,0.041666667,152950,-0.013225806,0.093280915,94.6,0.025889126,0.043213856,97.34395698,-0.022658076,0.070783527,5109,0.238845781,0.237945239,2862,-0.01717033,0.195988299,4620,-0.048599671,0.090394147,19132,-0.028980358,-0.140405266,3.7,-1.1,-1.7,67,0,-25,0.961225652,0.000901616,0.001821198,0.141710707,0.011254839,-0.008761792,0.163809325,-0.008194939,0.162101997,0.232704403,-0.029314828,0.150380959,"Tampa, FL",45300,9/24/2023 14:28
11/1/2014,11/30/2014,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,465000,-0.021052632,0.081395349,479000,-0.022249439,0.088636364,317.0943889,-0.025315878,0.061122048,321.3530655,-0.01633282,0.065187564,5108,-0.204856787,-0.095448911,4865,-0.19798879,-0.099407627,5442,-0.308952381,-0.044928045,16498,-0.076673383,0.2307348,3.2,0.4,0.8,41,3,15,0.987700993,-0.00282993,-0.009639433,0.300900548,-0.010276289,-0.0700929,0.19317493,-0.065499795,-0.033233126,0.32024666,-0.009789608,-0.098672259,"Los Angeles, CA",31084,9/24/2023 14:28
10/1/2017,10/31/2017,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,All Residential,-1,275000,0.018518519,0.086956522,290865,0.006453287,0.073595742,127.1551724,-0.003463902,0.079427866,131.9509896,0.004014414,0.072268155,5106,-0.06534871,0.026537998,4779,-0.038817377,0.037559705,6007,-0.0606724,0.072295609,15351,-0.034346103,0.174072658,3,0.1,0.4,38,4,5,0.981569216,-0.003704714,-0.003792937,0.215041128,-0.030611444,-0.044307485,0.294378216,-0.012849562,0.041146859,0.260724001,-0.006572862,-0.03020088,"Dallas, TX",19124,9/24/2023 14:28
10/1/2014,10/31/2014,30,metro,-2,47894,f,"Washington, DC metro area",,,DC,All Residential,-1,356000,0.017142857,0.045521292,369900,-0.026322717,0.056857143,191.2487579,0.023087097,0.020428942,195.5456876,-0.038092411,0.030296019,5106,0.02674442,0.00039185,4606,0.006116208,-0.01707213,6401,-0.081371986,0.02728294,19174,-0.040436393,0.205002514,3.8,-0.2,0.7,40,3,13,0.984954221,-0.00150598,-0.00621376,0.205836271,-0.002890855,-0.060817334,0.290862626,0.009809679,0.029613255,0.376031264,-0.028075333,-0.05866784,"Washington, DC",47894,9/24/2023 14:28
5/1/2016,5/31/2016,30,metro,-2,35614,f,"New York, NY metro area",,,NY,All Residential,-1,472500,0.027173913,0.05,569900,-0.008869565,0.142084168,274.9185668,0.038420481,0.055465093,310.5050934,-0.004528872,0.112833497,5105,0.146418145,0.133940471,4017,0.125840807,-0.04584323,9414,-0.064307723,-0.067274349,41794,0.027157217,0.067208008,8.2,-0.9,-0.5,102,-12,-3,0.970305327,0.003644463,0.00357693,0.13712047,0.016527611,0.007400346,0.145427573,0.003620205,-0.000249358,0.183221309,-0.039592592,-0.007515033,"New York, NY",35614,9/24/2023 14:28
10/1/2013,10/31/2013,30,metro,-2,47894,f,"Washington, DC metro area",,,DC,All Residential,-1,340500,-0.013043478,0.0640625,350000,-0.04109589,0.076923077,187.4199663,0.012461354,0.124519798,189.7956355,-0.047463155,0.110983463,5104,0.011293838,0.12920354,4686,0.024934383,0.089260809,6231,-0.086095629,0.154530295,15912,-0.012290503,0.06577361,3.1,-0.1,-0.2,27,2,-7,0.991167982,-0.00071926,0.007778987,0.266653605,0.008876708,0.045193428,0.261249372,0.018046392,0.0447055,0.434699104,-0.046928193,-0.022762542,"Washington, DC",47894,9/24/2023 14:28
7/1/2021,7/31/2021,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,Single Family Residential,6,332000,0.01529052,0.207272727,350000,0.029714622,0.228501229,188.077246,0.012810005,0.238894153,194.7708931,0.021974333,0.219721099,5103,-0.065555759,-0.056572379,5007,-0.084810821,0.12948342,5865,-0.005089059,0.164614774,4744,0.153977135,-0.277490101,0.9,0.1,-0.3,7,0,-23,1.007946729,-0.002136597,0.024295881,0.474622771,-0.007889589,0.258316615,0.310286678,0.015467899,0.029902883,0.695226683,-0.01780567,0.115258264,"Tampa, FL",45300,9/24/2023 14:28
4/1/2021,4/30/2021,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,Single Family Residential,6,310000,0.033333333,0.192307692,329000,0.028989995,0.218969989,175.1497379,0.035076543,0.193834274,184,0.022770027,0.213449124,5102,-0.012388695,0.378546339,4915,-0.019353551,0.563792555,5473,0.062305901,0.488036977,3787,0.0557569,-0.597299022,0.7,0,-1.8,10,-3,-19,0.999695205,0.006064806,0.018593731,0.387691102,0.059584249,0.209090723,0.210984949,-0.009533591,-0.044650951,0.710681587,0.005174803,0.298654861,"Tampa, FL",45300,9/24/2023 14:28
9/1/2020,9/30/2020,30,metro,-2,33460,f,"Minneapolis, MN metro area",,,MN,Single Family Residential,6,335000,-0.014705882,0.116666667,329900,-0.007819549,0.100033344,162.9764384,0.006822732,0.08362394,164.6182843,0.018102221,0.081324834,5101,-0.030412469,0.250245098,4854,-0.066897347,0.377803009,5472,0.001647446,0.205020921,6240,0.00289296,-0.357760395,1.2,0,-1.2,18,-1,-9,1.013096057,0.001152295,0.016661371,0.539109978,0.031031666,0.157737429,0.252564103,0.006019583,-0.084817536,0.505150391,-0.026952646,0.147500661,"Minneapolis, MN",33460,9/24/2023 14:28
9/1/2019,9/30/2019,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,Single Family Residential,6,290000,-0.023569024,0.01754386,309900,0.033344448,0.033344448,134.1463415,0.004811226,0.025216982,137.8390616,0.009251065,0.02698499,5100,-0.164071464,0.138138808,4423,-0.131211943,0.099428287,6018,-0.096803242,0.086870146,17330,-0.031464819,0.032469467,3.4,0.5,-0.3,48,6,7,0.979706115,-0.002147319,-0.002577039,0.158235294,-0.015014993,-0.028776534,0.329774957,-0.02734794,0.027064203,0.222699525,0.011346157,-0.014685511,"Dallas, TX",19124,9/24/2023 14:28
12/1/2016,12/31/2016,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,All Residential,-1,258500,-0.005769231,0.087505259,265000,-0.018514883,0.11814346,120.1201201,0.004752585,0.094524127,122.6186353,-0.008672538,0.088580021,5100,0.06427379,-0.036099036,3692,-0.114203455,0.012061404,3548,-0.251476793,0.009675583,10424,-0.141067897,0.043025815,2,-0.5,0.1,36,2,-3,0.983503439,-0.000315912,0.001457049,0.237058824,-0.015027988,0.012148599,0.159631619,-0.054277412,-0.002965939,0.261375948,-0.030370693,0.035224632,"Dallas, TX",19124,9/24/2023 14:28
8/1/2023,8/31/2023,30,metro,-2,33460,f,"Minneapolis, MN metro area",,,MN,All Residential,-1,380000,0.010638298,0.027027027,369900,-0.039083505,0.028071151,195.5431409,-0.007561147,0.029860542,195.3125,-0.00390625,0.046142578,5099,0.132356207,-0.10637925,4413,0.003867152,-0.132665094,5211,0.005984556,-0.041743288,7982,0.023071007,-0.099706745,1.6,-0.1,0,20,4,1,1.008985323,-0.005719436,6.02E-05,0.466954305,-0.050034369,-9.79E-05,0.333249812,0.029481548,-0.045726051,0.436211194,-0.016018105,0.050794528,"Minneapolis, MN",33460,9/24/2023 14:28
11/1/2018,11/30/2018,30,metro,-2,31084,f,"Los Angeles, CA metro area",,,CA,All Residential,-1,622500,0.015497553,0.056876061,629000,-0.017172143,0.057142857,415.8811366,-0.003557156,0.04534545,423.1887214,-0.007517689,0.052490084,5097,-0.135075513,-0.148797595,4670,-0.126939615,-0.116032557,5898,-0.232830385,0.045003544,19166,-0.049824005,0.28916392,3.8,0.4,1.3,45,1,4,0.991439346,-0.002237923,-0.008306946,0.346282127,-0.019575671,-0.06286951,0.208389857,-0.044646681,0.0500526,0.207280514,-0.02061255,-0.060938301,"Los Angeles, CA",31084,9/24/2023 14:28
4/1/2018,4/30/2018,30,metro,-2,35614,f,"New York, NY metro area",,,NY,All Residential,-1,530000,-0.004694836,0.04950495,640000,0.024,0.066668444,300.5952381,0.000367172,0.037360301,343.3333333,0.003348554,0.07507951,5092,0.02269532,0.087337177,4177,0.221702252,0.137527233,10995,0.212772998,0.190450411,37089,0.085552889,-0.0046428,7.3,0.4,-0.7,95,-12,-9,0.976311013,0.001647176,0.002582543,0.184996072,0.016689183,0.052602308,0.177033622,0.030806378,0.076475412,0.190806799,-0.036745117,-0.015620216,"New York, NY",35614,9/24/2023 14:28
3/1/2021,3/31/2021,30,metro,-2,16984,f,"Chicago, IL metro area",,,IL,Single Family Residential,6,323000,0.094915254,0.157708168,349900,0.005604253,0.128709677,175,0.066179773,0.136949686,185.6499719,0.014324587,0.131994933,5092,0.488453669,0.217599235,6028,0.471320478,0.32309043,7228,0.588571429,0.112,6059,0.039814656,-0.576944561,1.2,-0.5,-2.2,18,-12,-36,0.991426337,0.006771352,0.017427133,0.375098193,0.063785712,0.187867203,0.194916653,0.028106974,-0.03752295,0.743198407,0.058551105,0.228931507,"Chicago, IL",16984,9/24/2023 14:28
6/1/2020,6/30/2020,30,metro,-2,40140,f,"Riverside, CA metro area",,,CA,All Residential,-1,400000,0.038961039,0.081081081,417880,0.019468163,0.074241645,218.8995215,0.036913805,0.064068819,227.3321263,0.008364283,0.071855872,5090,0.4787914,-0.068788877,4605,0.206444852,0.028131279,5780,0.113894777,-0.116207951,12616,-0.076697892,-0.325455809,2.5,-1.5,-0.9,52,1,1,0.989899463,0.003343066,0.002862541,0.361689587,0.029034155,0.056713371,0.129042486,-0.009204001,-0.062851863,0.364169381,0.065505509,0.137779562,"Riverside, CA",40140,9/24/2023 14:28
5/1/2017,5/31/2017,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,Single Family Residential,6,220000,0.037784801,0.119592875,239800,0.047161572,0.100504819,125.5088195,0.026264737,0.098450016,130.6535948,0.014432163,0.093782006,5089,0.186800373,0.109439721,4103,0.03038674,0.15610031,5413,0.074647608,0.065970855,10967,-0.005080287,-0.200655977,2.2,-0.4,-0.8,34,-2,-19,0.975901087,0.000284225,-0.001730436,0.173707998,0.003232251,-0.017484503,0.296981855,0.022555655,0.075043079,0.478186693,0.012842644,0.183455783,"Tampa, FL",45300,9/24/2023 14:28
2/1/2018,2/28/2018,30,metro,-2,16984,f,"Chicago, IL metro area",,,IL,All Residential,-1,230000,0.022222222,0.100478469,289900,0.115429011,0.054181818,140.4530744,0.008381047,0.070118662,166.3577386,0.055503112,0.037226818,5089,-0.007605304,-0.030297256,5621,0.205447137,-0.075037025,10347,0.265533268,-0.081898846,23342,0.070439329,-0.089376975,4.6,0.3,-0.3,64,8,-2,0.969021652,0.001572298,0.001093029,0.189035174,0.01118806,-0.000560863,0.176977123,-0.008522281,-0.020580713,0.513965487,0.098782128,0.002693477,"Chicago, IL",16984,9/24/2023 14:28
6/1/2012,6/30/2012,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,All Residential,-1,179900,0.010958134,0.08373494,185000,-0.005376344,0.030640669,83.78170638,0.013780753,0.051117664,85.91520798,-0.014717748,0.023269834,5089,0.03455987,0.138478747,3843,-0.082378223,0.216524217,6228,-0.03231821,0.001125221,18405,0.010098238,-0.219763449,3.6,-0.1,-1.7,49,0,-21,0.974472119,0.00309451,0.010649509,0.161328355,0.009061634,0.045444686,0.224775876,0.000144956,-0.033607269,0.186052563,-0.018102165,0.034738856,"Dallas, TX",19124,9/24/2023 14:28
4/1/2023,4/30/2023,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,459900,0.031350915,-0.0802,489000,-0.001816734,-0.059434507,248.7884741,0.001925239,-0.09488578,258.3347671,0.011604697,-0.067864243,5087,-0.13324246,-0.284931122,4493,0.033824206,-0.319551719,5521,-0.050885336,-0.338009592,12770,-0.070258464,0.3808391,2.5,0.2,1.2,52,-6,29,0.981699406,0.003345198,-0.040915423,0.173186554,0.014386077,-0.4093268,0.284181676,-0.063543115,0.095600361,0.271756065,0.026012853,-0.158200016,"Phoenix, AZ",38060,9/24/2023 14:28
7/1/2020,7/31/2020,30,metro,-2,42644,f,"Seattle, WA metro area",,,WA,All Residential,-1,618000,0.013114754,0.106535363,619970,-0.007968637,0.127218182,327.3809524,0.013642193,0.072322938,340.5721634,0.011189573,0.138362122,5086,0.14266457,0.048659794,5252,0.063588497,0.16117621,6112,0.14887218,0.241519399,5212,0.072648693,-0.33554309,1,-0.1,-0.6,8,-1,-6,1.012231793,0.004265062,0.012992398,0.444750295,0.031584714,0.121038955,0.284343822,0.005274055,-0.085747968,0.702399086,0.026619418,0.194771405,"Seattle, WA",42644,9/24/2023 14:28
6/1/2017,6/30/2017,30,metro,-2,45300,f,"Tampa, FL metro area",,,FL,Single Family Residential,6,225000,0.022727273,0.090935538,233195,-0.027543786,0.069799982,126.7746658,0.010085716,0.082568342,130.5323929,-0.000927658,0.063245673,5084,-0.000982511,0.058505101,3982,-0.029490617,0.153868444,5380,-0.006096435,0.060934727,11088,0.011033099,-0.189769821,2.2,0,-0.6,31,-3,-25,0.976466961,0.000565874,0.000861624,0.164240755,-0.009467242,-0.003779232,0.297077922,9.61E-05,0.063391404,0.459316926,-0.018869766,0.18954005,"Tampa, FL",45300,9/24/2023 14:28
1/1/2014,1/31/2014,30,metro,-2,16984,f,"Chicago, IL metro area",,,IL,All Residential,-1,164000,-0.062857143,0.163120567,193950,0.215987461,0.173676248,108.9867057,-0.0613798,0.134729926,123.0598796,0.143040905,0.116836774,5081,-0.287177329,-0.06992495,4054,-0.045443843,-0.090011223,7549,0.340614456,-0.165302963,26097,-0.00975184,-0.125377036,5.1,1.4,-0.4,59,7,-16,0.967257993,-0.003621442,0.011660806,0.224168471,-0.005208634,0.018054614,0.214967238,0.04019301,-0.014438219,0.339417859,0.048388897,-0.033421647,"Chicago, IL",16984,9/24/2023 14:28
8/1/2023,8/31/2023,30,metro,-2,47894,f,"Washington, DC metro area",,,DC,All Residential,-1,550000,0.009174312,0.057692308,530000,-0.018518519,0.060212042,278.3940015,0.013738157,0.063620318,277.2887324,0.004311039,0.080941132,5081,0.048926507,-0.139688452,4633,-0.021748311,-0.167923851,5118,-0.081808396,-0.095280184,8273,-0.037351641,-0.260282546,1.6,-0.2,-0.3,28,2,-4,1.004608383,-0.00319888,0.007981396,0.436331431,-0.025476992,0.100063229,0.249848906,0.025622702,-0.064171123,0.375134902,-0.047795841,0.088496971,"Washington, DC",47894,9/24/2023 14:28
10/1/2021,10/31/2021,30,metro,-2,40140,f,"Riverside, CA metro area",,,CA,Single Family Residential,6,525000,0.009615385,0.179775281,529900,0.003598485,0.177555556,290.190036,0.00671534,0.236222566,285.8242472,-0.00704987,0.190540666,5076,-0.007042254,-0.11614139,5031,-0.012173572,-0.000198728,5531,-0.056304385,-0.084726129,8770,-0.02251449,-0.0955033,1.7,-0.1,0,31,3,-5,1.015466621,-0.004816269,0.009332619,0.599881797,-0.031769221,0.084994107,0.175484607,-0.012321903,0.049556389,0.348837209,-0.020689592,-0.025964063,"Riverside, CA",40140,9/24/2023 14:28
3/1/2019,3/31/2019,30,metro,-2,19124,f,"Dallas, TX metro area",,,TX,Single Family Residential,6,292625,0.045089286,0.009051724,327802.5,0.024382813,0.024703032,131.4307172,0.018808724,0.013476864,138.3846154,0.003395866,0.020145038,5076,0.33158447,-0.015706806,4503,0.33343204,-0.020448118,7455,0.274794802,0.029553929,15833,0.067489213,0.259185621,3.1,-0.8,0.7,45,-11,14,0.979568675,0.002746472,-0.00523903,0.162332545,0.005459513,-0.091109378,0.25326849,0.011493948,0.027167011,0.30601821,0.009601272,-0.07096678,"Dallas, TX",19124,9/24/2023 14:28
